listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
410,"Entire home/apt in BGC, Manila",1190,2016-10-03,Manila,a few days or more,70,79,False,4,True,False,BGC,East,Manila,14.584109,120.9618,Apartment,Entire home/apt,6,3,Wifi|Washer|Gym|Kitchen|Free parking|Pool|Heating|Elevator|Air conditioning|TV,237.34,2,90,3.92,3.93,3.98,3.99,4.03,3.64,3.57,True
411,"Entire home/apt in Bugis, Singapore",1191,2025-02-10,Singapore,within a few hours,59,60,False,7,True,True,Bugis,Central,Singapore,1.389067,103.830177,Apartment,Entire home/apt,2,1,Air conditioning|Pool|Heating|Iron|Elevator|Washer|Kitchen,156.23,3,1125,4.47,4.37,4.41,4.58,4.62,4.34,4.49,True
412,"Entire home/apt in Tiong Bahru, Singapore",1192,2019-04-10,Singapore,a few days or more,59,57,False,15,True,True,Tiong Bahru,East,Singapore,1.386777,103.794851,Loft,Entire home/apt,1,1,Workspace|Pool|Elevator|Kitchen|Heating|Wifi|Washer|Free parking|TV|Air conditioning|Gym|Iron,140.46,7,90,3.32,3.17,3.4,3.51,3.3,3.61,3.17,False
413,"Entire home/apt in BGC, Manila",1193,2018-02-21,Manila,a few days or more,92,55,False,6,True,False,BGC,South,Manila,14.583726,120.968543,Condominium,Entire home/apt,5,2,Kitchen|Wifi|Washer|Free parking|TV|Heating|Gym|Workspace,214.56,1,60,3.27,3.41,3.43,3.08,3.36,3.15,2.97,True
414,"Private room in Menteng, Jakarta",1194,2020-09-30,Jakarta,within a day,82,57,False,1,True,True,Menteng,East,Jakarta,-6.223689,106.83234,House,Private room,6,3,Kitchen|Pool|Free parking|TV|Washer|Elevator|Workspace|Iron,162.17,1,60,3.35,3.09,3.17,3.23,3.55,3.52,3.38,True
415,"Entire home/apt in Katong, Singapore",1195,2018-09-17,Singapore,within an hour,95,55,False,7,True,True,Katong,West,Singapore,1.373524,103.823478,Serviced apartment,Entire home/apt,8,4,Washer|Air conditioning|Kitchen|Iron|TV,300.71,7,1125,3.21,3.01,3.3,3.36,3.26,3.33,3.04,False
416,"Entire home/apt in Makati, Manila",1196,2017-03-20,Manila,within a day,88,76,False,9,True,False,Makati,West,Manila,14.57365,120.97512,Loft,Entire home/apt,1,1,Workspace|Air conditioning|Iron|Washer|Kitchen|Gym,137.38,1,365,3.78,3.61,3.59,3.7,3.58,4.01,3.72,True
417,"Entire home/apt in Sukhumvit, Bangkok",1197,2015-09-05,Bangkok,a few days or more,73,81,False,5,True,False,Sukhumvit,North,Bangkok,13.755478,100.461309,Apartment,Entire home/apt,6,3,Wifi|Iron|Air conditioning|Pool|TV|Elevator|Gym|Free parking|Workspace|Kitchen,256.65,2,1125,3.67,3.87,3.38,3.76,3.49,3.58,3.5,True
418,"Entire home/apt in Kemang, Jakarta",1198,2019-04-29,Jakarta,within an hour,75,80,False,3,True,True,Kemang,West,Jakarta,-6.220866,106.822166,Loft,Entire home/apt,3,2,Gym|Iron|Kitchen|Workspace|Pool|Wifi|Washer|Air conditioning,207.58,2,60,3.47,3.18,3.31,3.42,3.75,3.5,3.18,True
419,"Private room in Kemang, Jakarta",1199,2022-06-20,Jakarta,within a day,90,60,True,6,True,False,Kemang,West,Jakarta,-6.227222,106.819718,Loft,Private room,3,2,Workspace|Elevator|Heating|Free parking|Kitchen|Air conditioning|TV|Washer,128.8,7,1125,4.65,4.56,4.32,4.51,4.59,4.78,4.65,False
420,"Entire home/apt in Bangsar, Kuala Lumpur",1200,2017-10-05,Kuala Lumpur,within a few hours,95,87,True,10,True,True,Bangsar,East,Kuala Lumpur,3.154245,101.677461,Loft,Entire home/apt,8,4,Iron|Elevator|Free parking|TV|Pool|Heating|Kitchen|Air conditioning,261.35,1,365,4.82,4.8,4.95,4.78,5.0,4.75,4.49,True
421,"Private room in BGC, Manila",1201,2019-05-15,Manila,a few days or more,85,59,False,13,True,True,BGC,West,Manila,14.578653,120.969324,Loft,Private room,5,2,Pool|Wifi|Elevator|Washer|TV,117.68,2,365,4.34,4.53,4.3,4.41,4.55,4.43,4.42,False
422,"Private room in Katong, Singapore",1202,2020-08-26,Singapore,a few days or more,55,73,False,8,True,True,Katong,East,Singapore,1.364328,103.8285,Apartment,Private room,4,2,Free parking|Workspace|Washer,136.79,2,365,3.46,3.44,3.42,3.64,3.31,3.32,3.2,False
423,"Private room in Kemang, Jakarta",1203,2016-05-22,Jakarta,within an hour,91,68,True,6,True,True,Kemang,South,Jakarta,-6.227472,106.823482,Condominium,Private room,6,3,Pool|Gym|TV|Wifi|Iron,219.59,3,30,4.36,4.5,3.99,4.52,4.23,4.1,3.99,True
424,"Entire home/apt in Makati, Manila",1204,2018-10-17,Manila,within a day,64,65,True,1,True,True,Makati,South,Manila,14.567128,120.974554,Condominium,Entire home/apt,6,3,TV|Wifi|Workspace|Gym|Heating|Pool|Air conditioning|Free parking|Iron,285.48,1,30,4.67,4.69,4.69,4.71,4.49,4.83,4.74,False
425,"Entire home/apt in Thonglor, Bangkok",1205,2023-08-02,Bangkok,within a day,82,60,False,7,True,True,Thonglor,East,Bangkok,13.754517,100.550845,House,Entire home/apt,7,4,TV|Air conditioning|Wifi|Washer|Heating|Iron|Gym|Free parking|Workspace,236.06,1,1125,3.21,2.91,3.19,3.32,3.14,3.13,3.0,False
426,"Entire home/apt in BGC, Manila",1206,2022-04-18,Manila,within a day,73,79,False,1,True,True,BGC,East,Manila,14.582817,120.970066,House,Entire home/apt,5,2,Gym|Washer|Kitchen|Air conditioning|Wifi|Iron|Elevator|TV|Free parking|Heating|Workspace,200.59,3,90,4.7,4.51,4.31,4.51,4.91,4.92,4.4,False
427,"Entire home/apt in Senayan, Jakarta",1207,2016-11-07,Jakarta,within an hour,69,78,False,7,True,True,Senayan,South,Jakarta,-6.210619,106.809938,House,Entire home/apt,7,4,Air conditioning|Heating|Workspace|Wifi|TV|Free parking,268.1,1,30,3.29,3.02,3.02,3.19,3.3,3.52,2.93,True
428,"Private room in Katong, Singapore",1208,2020-02-15,Singapore,within a day,67,51,False,12,True,False,Katong,South,Singapore,1.372722,103.826144,Apartment,Private room,5,2,Air conditioning|Iron|Wifi|Elevator|Kitchen|Heating,121.8,2,30,3.4,3.47,3.09,3.23,3.54,3.12,3.25,False
429,"Private room in Menteng, Jakarta",1209,2023-08-19,Jakarta,a few days or more,85,94,False,8,True,True,Menteng,East,Jakarta,-6.229064,106.83208,Apartment,Private room,1,1,Free parking|Wifi|Workspace|Washer|TV|Pool,104.11,7,30,4.01,3.85,3.66,3.99,4.22,4.04,3.8,False
430,"Entire home/apt in Malate, Manila",1210,2021-07-04,Manila,within a day,91,79,False,8,True,True,Malate,South,Manila,14.58123,120.993636,Condominium,Entire home/apt,6,3,Kitchen|Iron|Elevator|TV|Gym|Workspace|Washer,254.39,7,60,3.36,3.5,3.17,3.62,3.65,3.15,3.13,False
431,"Private room in Silom, Bangkok",1211,2019-09-13,Bangkok,a few days or more,83,92,False,14,True,False,Silom,North,Bangkok,13.777068,100.463738,Condominium,Private room,7,4,Air conditioning|Heating|Wifi|Free parking|Kitchen|Pool|Workspace|Elevator|Washer|Iron|Gym,199.5,1,1125,4.52,4.4,4.36,4.7,4.37,4.6,4.35,False
432,"Private room in Sukhumvit, Bangkok",1212,2015-10-23,Bangkok,within an hour,54,66,False,8,True,True,Sukhumvit,Central,Bangkok,13.747886,100.465832,Serviced apartment,Private room,8,4,Washer|TV|Air conditioning|Workspace|Wifi|Elevator|Gym,208.94,2,90,3.73,3.76,3.34,3.83,3.7,3.65,3.48,False
433,"Private room in Senayan, Jakarta",1213,2020-08-09,Jakarta,within an hour,55,65,False,12,True,True,Senayan,Central,Jakarta,-6.209712,106.809673,Serviced apartment,Private room,8,4,TV|Air conditioning|Gym|Pool|Elevator|Wifi|Washer|Heating|Workspace,254.74,2,365,4.57,4.64,4.31,4.86,4.39,4.46,4.56,False
434,"Entire home/apt in Chinatown, Bangkok",1214,2022-07-28,Bangkok,within a day,77,57,False,11,True,False,Chinatown,East,Bangkok,13.78412,100.526023,Apartment,Entire home/apt,3,2,Kitchen|Elevator|Free parking|Gym|Wifi|Workspace|Heating|Iron|Washer|Pool|Air conditioning,199.64,1,60,3.73,3.67,3.48,3.72,3.9,3.82,3.42,True
435,"Entire home/apt in Bukit Bintang, Kuala Lumpur",1215,2019-12-27,Kuala Lumpur,within a day,90,84,False,2,True,False,Bukit Bintang,North,Kuala Lumpur,3.151217,101.669725,Condominium,Entire home/apt,8,4,Kitchen|Workspace|Heating|Wifi|Elevator,278.58,2,30,4.09,3.93,4.02,4.1,3.92,3.95,4.16,True
436,"Private room in Senayan, Jakarta",1216,2016-10-25,Jakarta,a few days or more,50,73,True,1,True,True,Senayan,South,Jakarta,-6.208985,106.808246,Condominium,Private room,3,2,Pool|TV|Free parking|Elevator|Air conditioning|Gym|Workspace|Iron|Washer|Wifi|Kitchen,133.66,1,30,3.62,3.58,3.38,3.69,3.57,3.81,3.38,True
437,"Private room in Menteng, Jakarta",1217,2016-02-10,Jakarta,within an hour,86,60,True,4,True,True,Menteng,North,Jakarta,-6.219962,106.83001,Condominium,Private room,8,4,Kitchen|Iron|Workspace|TV,227.33,7,90,3.46,3.63,3.56,3.46,3.64,3.19,3.22,True
438,"Entire home/apt in Thonglor, Bangkok",1218,2016-06-05,Bangkok,within a few hours,99,91,False,1,True,False,Thonglor,West,Bangkok,13.752835,100.55232,Loft,Entire home/apt,4,2,Iron|Workspace|Kitchen|Washer|Free parking|TV|Wifi|Gym|Pool,214.17,2,365,3.95,3.79,3.94,4.24,3.92,4.15,3.85,False
439,"Entire home/apt in Senayan, Jakarta",1219,2016-01-08,Jakarta,within a day,83,93,False,7,True,False,Senayan,West,Jakarta,-6.206572,106.810324,Loft,Entire home/apt,3,2,Iron|Air conditioning|Free parking|Heating|TV|Gym|Kitchen|Elevator|Workspace|Washer|Pool|Wifi,192.81,2,1125,4.22,4.13,4.22,4.4,4.47,4.0,4.2,True
440,"Private room in Bangsar, Kuala Lumpur",1000,2021-07-10,Kuala Lumpur,a few days or more,84,71,False,3,True,True,Bangsar,West,Kuala Lumpur,3.147359,101.676686,Serviced apartment,Private room,4,2,Iron|Washer|Workspace|Pool|Kitchen|TV|Heating,176.89,3,30,3.87,3.7,4.05,4.08,4.16,3.57,3.56,False
441,"Private room in Kemang, Jakarta",1001,2019-09-19,Jakarta,within an hour,67,56,True,9,True,True,Kemang,South,Jakarta,-6.222603,106.820216,Serviced apartment,Private room,5,2,Heating|Air conditioning|Elevator|Gym|TV|Kitchen|Wifi|Iron|Free parking|Pool,167.11,2,60,3.85,3.94,4.01,3.99,3.75,4.08,3.73,True
442,"Entire home/apt in Bangsar, Kuala Lumpur",1002,2021-12-07,Kuala Lumpur,within an hour,60,55,False,10,True,True,Bangsar,South,Kuala Lumpur,3.152561,101.67052,House,Entire home/apt,4,2,Washer|Kitchen|Wifi|TV|Pool|Gym|Air conditioning|Elevator,185.68,2,365,4.65,4.41,4.4,4.65,4.57,4.72,4.7,False
443,"Entire home/apt in Bukit Bintang, Kuala Lumpur",1003,2024-08-27,Kuala Lumpur,a few days or more,51,84,False,13,True,True,Bukit Bintang,West,Kuala Lumpur,3.152343,101.674773,Apartment,Entire home/apt,5,2,Air conditioning|Gym|Elevator|Heating,202.94,1,365,3.47,3.39,3.6,3.44,3.28,3.47,3.26,True
444,"Private room in Thonglor, Bangkok",1004,2019-07-13,Bangkok,within an hour,78,95,True,13,True,True,Thonglor,Central,Bangkok,13.752854,100.551612,Condominium,Private room,7,4,Workspace|Free parking|Washer|Gym|Elevator|Wifi,204.26,2,1125,4.44,4.31,4.27,4.49,4.6,4.69,4.08,True
445,"Private room in Thonglor, Bangkok",1005,2016-11-21,Bangkok,within a few hours,68,59,True,14,True,True,Thonglor,North,Bangkok,13.752398,100.546928,House,Private room,5,2,Washer|Wifi|Gym|Pool|Iron|Heating|Air conditioning|Elevator|TV|Free parking|Kitchen,140.32,2,60,3.65,3.46,3.44,3.71,3.57,3.41,3.28,False
446,"Entire home/apt in Thonglor, Bangkok",1006,2017-08-25,Bangkok,within a day,96,61,True,3,True,False,Thonglor,South,Bangkok,13.755443,100.550508,Serviced apartment,Entire home/apt,7,4,Air conditioning|Workspace|Free parking|Kitchen,309.22,1,60,4.16,4.25,3.96,4.05,4.1,4.35,4.01,False
447,"Entire home/apt in Menteng, Jakarta",1007,2017-09-17,Jakarta,a few days or more,58,50,False,5,True,False,Menteng,North,Jakarta,-6.221816,106.824785,Condominium,Entire home/apt,3,2,Elevator|Washer|Workspace|Kitchen|Air conditioning|Pool|Heating,238.56,3,365,3.49,3.53,3.33,3.56,3.49,3.51,3.57,False
448,"Private room in Bangsar, Kuala Lumpur",1008,2020-11-14,Kuala Lumpur,within a day,73,51,False,6,True,True,Bangsar,North,Kuala Lumpur,3.153509,101.672673,Serviced apartment,Private room,7,4,Wifi|Washer|Air conditioning|Pool|Free parking,236.34,1,30,3.41,3.22,3.48,3.59,3.43,3.46,3.39,True
449,"Entire home/apt in KLCC, Kuala Lumpur",1009,2017-11-01,Kuala Lumpur,within an hour,72,79,False,15,True,True,KLCC,North,Kuala Lumpur,3.124708,101.690366,Condominium,Entire home/apt,4,2,Elevator|Kitchen|Gym|Wifi|Washer|Air conditioning,247.7,7,365,4.81,4.55,4.59,5.0,4.89,4.53,4.9,False
450,"Entire home/apt in Katong, Singapore",1010,2016-02-19,Singapore,a few days or more,72,89,True,6,True,True,Katong,West,Singapore,1.369405,103.824689,House,Entire home/apt,3,2,TV|Washer|Workspace,167.61,2,30,3.87,3.97,3.82,4.11,4.05,3.83,3.73,False
451,"Entire home/apt in Malate, Manila",1011,2019-03-28,Manila,within a few hours,62,76,False,10,True,True,Malate,East,Manila,14.578719,120.992129,Serviced apartment,Entire home/apt,3,2,Kitchen|Workspace|Washer|Air conditioning|Gym|Iron|Heating,243.31,2,60,3.6,3.51,3.54,3.9,3.51,3.89,3.28,True
452,"Entire home/apt in Menteng, Jakarta",1012,2020-07-14,Jakarta,within a day,88,99,True,15,True,True,Menteng,East,Jakarta,-6.221075,106.834302,Condominium,Entire home/apt,3,2,Heating|Pool|Elevator|Free parking|Iron|Workspace|Gym|Kitchen,242.87,1,30,4.15,4.07,3.91,4.42,4.1,4.43,4.25,True
453,"Entire home/apt in BGC, Manila",1013,2024-06-21,Manila,within an hour,65,60,False,10,True,False,BGC,North,Manila,14.579758,120.963401,House,Entire home/apt,3,2,Air conditioning|TV|Iron|Pool|Gym,197.53,7,30,4.54,4.63,4.7,4.37,4.54,4.5,4.35,False
454,"Entire home/apt in KLCC, Kuala Lumpur",1014,2020-07-07,Kuala Lumpur,within an hour,59,84,False,7,True,True,KLCC,North,Kuala Lumpur,3.114843,101.687808,Apartment,Entire home/apt,8,4,Washer|Free parking|Workspace|Kitchen|Pool|Air conditioning|Iron|TV|Heating,289.35,1,60,4.74,4.94,4.34,4.63,4.61,5.0,4.52,False
455,"Entire home/apt in Bangsar, Kuala Lumpur",1015,2018-09-14,Kuala Lumpur,a few days or more,56,67,True,10,True,False,Bangsar,West,Kuala Lumpur,3.153424,101.677972,Serviced apartment,Entire home/apt,3,2,Heating|Wifi|Washer,241.11,3,1125,4.62,4.36,4.59,4.49,4.65,4.83,4.3,False
456,"Private room in Makati, Manila",1016,2024-07-22,Manila,within an hour,53,87,False,15,True,True,Makati,Central,Manila,14.56353,120.975033,Loft,Private room,5,2,Pool|TV|Free parking|Heating|Gym|Washer|Air conditioning|Kitchen|Iron|Wifi,115.76,1,30,3.63,3.83,3.31,3.79,3.57,3.53,3.39,True
457,"Entire home/apt in Kemang, Jakarta",1017,2017-05-09,Jakarta,within a day,78,58,False,14,True,True,Kemang,West,Jakarta,-6.226656,106.831161,Loft,Entire home/apt,5,2,Washer|Pool|Air conditioning|Wifi|TV|Gym|Kitchen|Workspace|Heating,230.56,7,365,4.66,4.69,4.83,4.84,4.89,4.47,4.69,True
458,"Entire home/apt in KLCC, Kuala Lumpur",1018,2024-11-30,Kuala Lumpur,within an hour,56,80,True,13,True,True,KLCC,South,Kuala Lumpur,3.123237,101.691297,Apartment,Entire home/apt,6,3,Washer|Kitchen|Gym|Wifi|TV|Pool|Iron,215.15,1,60,4.48,4.25,4.49,4.71,4.65,4.34,4.28,False
459,"Entire home/apt in Malate, Manila",1019,2023-01-24,Manila,within a few hours,70,87,False,4,False,True,Malate,North,Manila,14.58916,120.999289,Serviced apartment,Entire home/apt,1,1,Wifi|Free parking|Pool|Workspace|Gym|Iron|Heating|TV|Washer|Air conditioning,183.02,2,90,4.87,5.0,4.98,5.0,5.0,4.92,4.67,True
460,"Shared room in Sukhumvit, Bangkok",1020,2015-01-10,Bangkok,within a day,99,57,False,14,True,False,Sukhumvit,East,Bangkok,13.75136,100.462862,Condominium,Shared room,8,4,TV|Workspace|Gym|Wifi|Free parking|Heating|Elevator,184.14,2,1125,4.39,4.45,4.1,4.52,4.2,4.35,4.15,True
461,"Entire home/apt in Menteng, Jakarta",1021,2018-04-12,Jakarta,within an hour,59,57,False,14,True,True,Menteng,Central,Jakarta,-6.220789,106.831946,Apartment,Entire home/apt,5,2,Workspace|Kitchen|Pool|Air conditioning|Free parking|Iron,188.3,1,30,5.0,5.0,5.0,5.0,5.0,4.77,4.83,True
462,"Entire home/apt in BGC, Manila",1022,2018-12-30,Manila,within a few hours,80,98,False,11,True,True,BGC,West,Manila,14.57665,120.969209,Serviced apartment,Entire home/apt,5,2,TV|Free parking|Wifi|Air conditioning|Workspace|Elevator,247.2,1,90,3.46,3.59,3.54,3.48,3.66,3.63,3.26,True
463,"Private room in Malate, Manila",1023,2023-05-09,Manila,within a day,91,71,False,7,True,True,Malate,Central,Manila,14.582456,121.003836,Loft,Private room,2,1,TV|Elevator|Gym|Pool|Workspace|Air conditioning|Wifi|Iron|Washer|Free parking,127.69,2,365,3.21,2.95,3.32,3.31,3.29,2.98,2.88,True
464,"Entire home/apt in Malate, Manila",1024,2022-02-26,Manila,a few days or more,54,83,False,6,True,True,Malate,Central,Manila,14.590183,120.995352,House,Entire home/apt,1,1,Wifi|Air conditioning|Workspace|Free parking|Kitchen|Pool|Elevator,176.24,2,90,4.67,4.74,4.51,4.48,4.61,4.48,4.32,True
465,"Private room in Malate, Manila",1025,2017-12-18,Manila,within a day,76,55,False,11,True,True,Malate,West,Manila,14.583035,121.003154,Serviced apartment,Private room,6,3,Washer|Heating|Air conditioning|Workspace|Wifi|Kitchen|Gym|Free parking|Elevator|Pool|Iron|TV,173.24,2,30,3.38,3.15,3.04,3.65,3.18,3.61,3.0,False
466,"Entire home/apt in Senayan, Jakarta",1026,2016-11-20,Jakarta,within a few hours,76,50,True,11,True,False,Senayan,South,Jakarta,-6.209234,106.815502,Apartment,Entire home/apt,4,2,Iron|Wifi|Elevator|Washer,177.51,2,1125,4.51,4.61,4.58,4.4,4.58,4.25,4.22,False
467,"Entire home/apt in Thonglor, Bangkok",1027,2018-03-24,Bangkok,within an hour,92,65,False,3,True,True,Thonglor,Central,Bangkok,13.75439,100.550786,House,Entire home/apt,7,4,Free parking|Iron|Heating|Elevator|Wifi|TV|Washer|Workspace|Air conditioning,285.09,1,60,4.54,4.61,4.58,4.68,4.41,4.37,4.62,False
468,"Entire home/apt in Sukhumvit, Bangkok",1028,2016-08-14,Bangkok,within a few hours,92,92,True,4,True,True,Sukhumvit,North,Bangkok,13.747152,100.46057,Apartment,Entire home/apt,6,3,Pool|Gym|Iron|TV|Free parking|Washer|Workspace|Air conditioning,218.35,2,90,4.74,4.66,4.49,4.76,4.62,4.91,4.76,False
469,"Entire home/apt in BGC, Manila",1029,2018-02-18,Manila,a few days or more,64,78,True,15,True,True,BGC,East,Manila,14.586288,120.962662,Condominium,Entire home/apt,5,2,Air conditioning|Heating|Elevator|Pool|Free parking|TV|Workspace|Washer|Gym|Kitchen|Iron,211.74,1,60,4.71,4.73,4.54,5.0,4.79,4.8,4.38,True
470,"Private room in Bangsar, Kuala Lumpur",1030,2020-10-16,Kuala Lumpur,a few days or more,86,71,False,1,True,True,Bangsar,North,Kuala Lumpur,3.142894,101.677304,House,Private room,5,2,Air conditioning|Washer|Free parking|Heating|Iron|Gym|Pool|TV|Workspace|Kitchen|Elevator|Wifi,161.41,1,60,3.47,3.22,3.25,3.65,3.4,3.65,3.36,False
471,"Entire home/apt in Malate, Manila",1031,2017-03-14,Manila,within a few hours,64,76,False,14,True,True,Malate,Central,Manila,14.579106,120.998766,Serviced apartment,Entire home/apt,7,4,Elevator|Washer|TV|Pool|Workspace|Air conditioning|Iron|Free parking,285.95,1,365,3.23,3.14,3.43,3.07,3.37,3.52,3.05,True
472,"Entire home/apt in Silom, Bangkok",1032,2021-08-03,Bangkok,within an hour,81,63,False,13,True,False,Silom,North,Bangkok,13.77083,100.459161,House,Entire home/apt,5,2,Washer|Air conditioning|Pool|Workspace|Iron|Wifi|Kitchen|Free parking|Elevator|Gym,179.64,2,30,4.06,3.8,4.01,4.32,4.0,4.02,3.83,True
473,"Entire home/apt in Senayan, Jakarta",1033,2021-05-30,Jakarta,a few days or more,64,89,True,3,True,True,Senayan,Central,Jakarta,-6.207214,106.807383,Condominium,Entire home/apt,2,1,Washer|Wifi|Kitchen|Workspace|TV,217.94,1,60,3.56,3.44,3.61,3.74,3.78,3.52,3.5,False
474,"Entire home/apt in Chinatown, Bangkok",1034,2016-12-18,Bangkok,within a day,78,60,False,14,True,False,Chinatown,South,Bangkok,13.790564,100.524534,Loft,Entire home/apt,6,3,Washer|Air conditioning|Kitchen|Gym|Iron,208.93,3,1125,3.98,3.79,3.85,3.87,4.2,3.95,3.74,False
475,"Entire home/apt in Tiong Bahru, Singapore",1035,2024-10-22,Singapore,within a few hours,53,83,False,3,True,True,Tiong Bahru,South,Singapore,1.389893,103.799046,Loft,Entire home/apt,8,4,Washer|TV|Air conditioning,292.0,1,60,4.21,4.03,3.84,4.44,4.28,3.95,4.08,True
476,"Entire home/apt in Malate, Manila",1036,2024-04-14,Manila,within an hour,97,98,True,6,True,True,Malate,North,Manila,14.583257,120.99959,Apartment,Entire home/apt,6,3,Kitchen|Washer|Air conditioning|TV|Workspace|Free parking,237.19,1,90,4.0,4.2,3.8,3.82,3.81,3.72,3.93,True
477,"Entire home/apt in Bugis, Singapore",1037,2017-02-18,Singapore,within a few hours,88,92,False,10,True,False,Bugis,South,Singapore,1.38872,103.829979,House,Entire home/apt,2,1,Iron|Pool|Wifi|Heating|Kitchen|Elevator|Gym|Washer|TV|Workspace|Air conditioning,143.54,2,90,4.55,4.5,4.7,4.39,4.44,4.71,4.4,False
478,"Entire home/apt in KLCC, Kuala Lumpur",1038,2015-06-30,Kuala Lumpur,within an hour,65,76,False,3,True,True,KLCC,West,Kuala Lumpur,3.119995,101.691683,Loft,Entire home/apt,7,4,Gym|Pool|Iron|Air conditioning|Heating|Elevator,260.7,3,60,4.13,4.33,3.95,3.95,4.09,3.93,4.02,False
479,"Private room in Malate, Manila",1039,2017-09-11,Manila,within an hour,66,90,False,12,True,False,Malate,West,Manila,14.584534,121.002667,Apartment,Private room,1,1,Pool|Wifi|Heating|TV|Kitchen|Air conditioning|Iron|Workspace|Elevator|Free parking|Washer|Gym,90.37,7,60,3.66,3.63,3.54,3.9,3.58,3.48,3.62,True
480,"Entire home/apt in Jurong East, Singapore",1040,2019-06-27,Singapore,within an hour,69,99,False,5,True,True,Jurong East,Central,Singapore,1.369876,103.807529,House,Entire home/apt,2,1,Iron|Workspace|Free parking|Gym|Heating|Air conditioning|Wifi|TV|Washer|Kitchen|Pool|Elevator,146.78,2,30,4.5,4.61,4.27,4.79,4.49,4.41,4.48,False
481,"Private room in Tiong Bahru, Singapore",1041,2022-08-30,Singapore,within a day,82,86,True,14,True,True,Tiong Bahru,South,Singapore,1.390092,103.794607,Loft,Private room,6,3,Iron|Air conditioning|Elevator,160.7,3,30,3.88,3.97,3.92,3.86,3.96,3.88,3.57,False
482,"Entire home/apt in Bangsar, Kuala Lumpur",1042,2018-10-24,Kuala Lumpur,a few days or more,96,64,True,13,True,True,Bangsar,East,Kuala Lumpur,3.14644,101.676588,Condominium,Entire home/apt,1,1,Washer|Workspace|Iron|Heating|Pool|Air conditioning|Free parking,195.05,1,30,3.66,3.41,3.62,3.72,3.82,3.83,3.53,False
483,"Entire home/apt in Silom, Bangkok",1043,2016-07-05,Bangkok,within an hour,50,61,False,4,True,True,Silom,Central,Bangkok,13.773513,100.462043,Serviced apartment,Entire home/apt,4,2,Wifi|Air conditioning|Iron|TV|Elevator|Gym|Kitchen|Washer|Workspace,225.09,1,1125,4.03,3.78,4.1,3.89,3.89,4.09,4.09,True
484,"Private room in Kemang, Jakarta",1044,2018-03-07,Jakarta,within a day,56,84,False,5,True,True,Kemang,East,Jakarta,-6.224974,106.829265,Loft,Private room,8,4,Wifi|Heating|Washer|Gym|Pool|Free parking|Kitchen|Air conditioning|Workspace,190.51,1,365,3.34,3.3,3.15,3.15,3.21,3.64,3.04,False
485,"Private room in Silom, Bangkok",1045,2020-01-23,Bangkok,within a day,65,81,False,15,True,True,Silom,North,Bangkok,13.775071,100.466493,Serviced apartment,Private room,3,2,Wifi|Free parking|Kitchen|TV|Gym|Pool|Workspace,131.04,2,365,4.69,4.87,4.74,4.75,4.54,4.84,4.5,False
486,"Entire home/apt in Tiong Bahru, Singapore",1046,2019-06-18,Singapore,within a few hours,99,63,False,5,True,True,Tiong Bahru,West,Singapore,1.396441,103.793804,Apartment,Entire home/apt,4,2,Gym|Kitchen|Elevator,192.87,2,30,3.33,3.44,3.24,3.22,3.42,3.32,3.35,True
487,"Private room in Malate, Manila",1047,2015-06-15,Manila,within an hour,53,56,True,11,True,True,Malate,West,Manila,14.585933,120.999358,Condominium,Private room,5,2,Elevator|Washer|Pool|Free parking|Iron|Workspace|Heating|TV|Air conditioning|Gym|Wifi,154.97,2,30,3.58,3.58,3.21,3.56,3.66,3.7,3.58,True
488,"Shared room in Sukhumvit, Bangkok",1048,2021-09-14,Bangkok,within an hour,68,51,False,13,True,True,Sukhumvit,South,Bangkok,13.752226,100.457663,Loft,Shared room,3,2,Heating|Gym|Free parking|TV|Elevator|Wifi|Workspace|Kitchen|Air conditioning|Pool|Washer|Iron,94.16,2,1125,4.35,4.36,4.53,4.25,4.24,4.16,4.04,False
489,"Private room in Thonglor, Bangkok",1049,2021-04-12,Bangkok,within an hour,91,78,False,3,True,True,Thonglor,East,Bangkok,13.747507,100.553032,Condominium,Private room,7,4,TV|Elevator|Kitchen,217.23,2,1125,3.92,4.09,3.95,3.98,3.83,4.02,3.82,True
490,"Private room in Silom, Bangkok",1050,2025-01-23,Bangkok,a few days or more,87,98,False,6,True,True,Silom,South,Bangkok,13.77716,100.466566,Serviced apartment,Private room,5,2,Workspace|Heating|Iron|Gym|Pool,184.54,7,60,3.25,3.17,3.01,3.44,3.24,3.18,3.05,True
491,"Entire home/apt in Sukhumvit, Bangkok",1051,2024-04-25,Bangkok,within a day,90,52,False,14,True,True,Sukhumvit,Central,Bangkok,13.754956,100.459629,Serviced apartment,Entire home/apt,7,4,Pool|Heating|Workspace|Air conditioning|Free parking|Gym|TV|Kitchen|Washer|Elevator|Wifi,265.4,1,365,3.63,3.71,3.23,3.76,3.69,3.69,3.68,True
